Organizations Count,Followers,Repositories Count,Projects Count,Stars,Forks,Languages Count,Repositories for 3 Languages,Registered Days,Contributions,Level
0.06,0.2085660423071561,0.5115013498261077,0.0,0.026912267851452325,0.0,0.3940175458362998,0.1359616685278656,0.11210325711491806,0.0,1
0.02,0.0,1.0,0.0,0.0,0.017243243643300127,0.4479375388176212,0.5185185185185185,0.0,0.0,1
0.0,0.006248372557618821,0.5377228192405092,0.0,0.0,0.006153962021056562,0.39330354472968293,0.1660617021944008,0.05838344029812473,0.0,1
0.08,0.07705932830984102,0.5895145953228962,0.0,0.0,0.023040879624581297,0.49247526829945676,0.20783545662941225,0.22233498426028014,0.01157356123785459,1
0.0,0.23135116693328017,0.16083815689388212,0.0,0.008390008052358592,0.14501021623288313,0.30967019315961114,0.5104807870687452,0.6136603933178262,0.0,1
0.05,0.18108457699812555,0.17193643249968196,0.0,0.0020842511316107332,0.04655572744551634,0.23057648536795902,0.3729401096051385,0.6136603933178262,0.0,1
0.09,0.16884063744686437,0.9203051286930691,0.0,0.0,0.042406105727939875,0.32627653414743407,0.5185185185185185,0.061033062859230186,0.0,1
0.08,0.30608371634806913,0.40109879021193956,0.0,0.0,0.0,0.5229489474664752,0.31904562523204205,0.18276671364669933,0.09899305639320274,1
0.0,0.0,1.0,0.0,0.0,0.0,0.37224860976139257,0.4007436070112772,0.12477254547574773,0.0,1
0.0,0.0,0.586035906550581,0.0,0.021913734756108215,0.02483006000173614,0.4144510046786612,0.3822214532694038,0.137328596651382,0.0,1
0.09,0.15008490621912268,0.4320303628216147,0.0,0.022407974954578677,0.19405102371070537,0.5170497613500223,0.5185185185185185,0.015666645613085617,0.048565116473849534,1
0.01,0.09181050378820456,1.0,0.0,0.012042596427734004,0.0,0.22118352521082474,0.1016293484770143,0.16030432195948696,0.028054873995338115,1
0.02,0.8511212707582254,0.4741610935859071,0.0,0.010184085272772467,0.003381143375295934,0.36007941584250824,0.11354032020541792,0.0,0.0,1
0.0,0.029014293292923717,0.50423223885387,0.0,0.0,0.02181919704539395,0.5056822184510328,0.17153175158090883,0.009741162770255218,0.09427180164376123,1
0.0,0.0,0.2979763859031389,0.0,0.0,0.0,0.523563763110696,0.17521444139939354,0.0368245340292217,0.0,1
0.07,0.13339187074088318,0.5016137573864359,0.0,0.0,0.025512874009947513,0.27274809771672454,0.22792073526407922,0.13819158838051065,0.0,1
0.0,0.014922249727653842,0.8270401964195444,0.0,0.005049620889228607,0.10912782197300591,0.11213731778019286,0.20864420492963728,0.027581945250035933,0.09092203343456504,1
0.0,0.07809689360439587,0.39214088880268577,0.0,0.0,0.188183133425189,0.34617750900349636,0.3412629203876893,0.13884236281103088,0.0,1
0.08,0.23499955029768968,1.0,0.0,0.001255806973476603,0.14300597304258503,0.33414995795226976,0.269046996406495,0.0,0.06999692352856692,1
0.0,0.040510138355240095,0.4946107092273856,0.0,0.0,0.011209041128107678,0.3986491131260515,0.22575443679799526,0.0,0.0029302132151875077,1
0.0,0.0,0.7019249711766785,0.0,0.0,0.06524027151056945,0.1804289113517103,0.12712014684215503,0.16025538273897255,0.012839954382512182,1
0.01,0.13471150118939715,0.9160658138649191,0.0,0.012895367393713868,0.003548322700928553,0.44838255016582107,0.2512257682387867,0.3387658023652725,0.0,1
0.0,0.3753765103404181,0.23028769850530717,0.0,0.0,0.02452326914802519,0.5145626918951334,0.41118882513207344,0.3269743048434226,0.0,1
0.06,0.0,1.0,0.0,0.0,0.0,0.5336557097999499,0.2556001444340188,0.27044800956834086,0.0,1
0.08,0.12702420789509108,0.5910126655477344,0.0,0.024283729875775914,0.02089738944507468,0.2849224262845303,0.36819468207282996,0.3894972549412696,0.0,1
0.0,0.6501618362798648,0.8132576303500313,0.0,0.021829481271385627,0.0,0.37136146145538795,0.38643392771318724,0.06362485953024322,0.0,1
0.0,0.0277709196584539,1.0,0.0,0.0,0.019762202754358055,0.48608272536111224,0.19792118529958522,0.0,0.011893426921991333,1
0.0,0.13957323876295036,0.7837355602230791,0.0,0.012690250929519305,0.0,0.11049819349182449,0.29299267533014545,0.12300599048379163,0.0,1
0.05,0.10118945131141732,0.2822575360145647,0.0,0.0,0.001192157511415623,0.24225401291040427,0.2751208318669334,0.4354142145126557,0.0,1
0.0,0.0,0.9011027947101125,0.0,0.0,0.0,0.5409836065573771,0.24934441954301884,0.19850814510858414,0.0,1
0.08,0.24867666091185936,0.5742808653920404,0.0,0.012572126177374132,0.14013435164784022,0.41112922238307886,0.22186397729709148,0.15298000160612463,0.02400497221213797,1
0.0,0.13160076982532717,0.12591027994028292,0.0,0.0,0.07868818859758253,0.4114088993022596,0.20534722705162792,0.13383103989403253,0.01207540406843557,1
0.02,0.07336523249627905,0.6850541617352154,0.0,0.005201499811152634,0.012167635976792386,0.29026968512635143,0.23855240636777458,0.0,0.02599278755587498,1
0.06,0.024023954423086136,1.0,0.0,0.0,0.03316965849553773,0.41999323456060034,0.39755606064265436,0.0,0.0034762840007643986,1
0.01,0.22986058057309292,0.3877280852084245,0.0,0.009823565848545279,0.0,0.05261719557736805,0.10929100268516265,0.13430501774937958,0.07037163100824667,1
0.09,0.13947912688585218,0.27802154047885275,0.0,0.030099360495054666,0.00846035873007863,0.35546663972168224,0.1951415604806149,0.025252663616988136,0.0,1
0.08,0.12899005852284176,0.6408343747399814,0.0,0.0,0.19295119457394466,0.4444866242169814,0.22744767155775245,0.006539994710855035,0.0,1
0.67,0.17575899214769602,0.7336297144893461,0.0,0.170164025714364,0.0,0.34610306609102004,0.038459681627524944,0.07267233086629785,0.0,1
0.03,0.062419952502751244,0.44475977972108094,0.0,0.08014498432567396,0.008161668997250054,0.45943522702268863,0.08068055506875788,0.28297726425523906,0.0,1
0.01,0.03687160027686929,0.4321361312561525,0.0,0.0,0.008513351561660545,0.27222953616319756,0.3369698646360782,0.1568981461262733,0.0,1
0.0,1.0,0.31600932294369893,0.0,0.0,0.026686314836971793,0.39430579527661447,0.2579911014154378,0.4387150702929211,0.0,1
0.0,0.0,1.0,0.0,0.0,0.10896299604213135,0.30453162519047616,0.11859845903494076,0.03149648130142699,0.0,1
0.0,0.09093462343875817,0.3982019857951391,0.0,0.008246028031210873,0.02050085285836753,0.33128812876993596,0.3870573861705424,0.29431123762787775,0.04869314671718904,1
0.03,0.0,0.6391745124359756,0.0,0.0,0.0,0.39389702403991445,0.3542039993105892,0.013194890026854478,0.015773784139234647,1
0.05,0.0,0.41535072885793106,0.0,0.0,0.014148917025237405,0.3208113429930856,0.3993292008920225,0.25275793686952813,0.045881524973882766,1
0.0,0.1914712483361825,0.7013549695868646,0.0,0.006085043782948882,0.0,0.41632490461598737,0.21474922623489792,0.14610986378605567,0.02199790269828347,1
0.01,0.07015531602561445,1.0,0.0,0.0,0.029980892864488365,0.4302171372952558,0.15946192251352034,0.0641463625697209,0.03172153786563106,1
0.04,0.0,0.48170802951908387,0.0,0.0,0.010998727649036213,0.4988188832885228,0.2986554984499125,0.05508818220261788,0.0,1
0.0,0.11728703805341972,0.35470005876452887,0.0,0.0,0.018575555854748606,0.0163934426229508,0.11150400626333966,0.07722688177116682,0.0646461471916172,1
0.0,0.0,0.4592405684821115,0.0,0.0,0.17961884867368566,0.3884773292938884,0.2947866081286049,0.4295661398207725,0.012619769219789842,1
0.05,0.05184524647771431,0.6910994876338922,0.0,0.0,0.01331220033367502,0.3917667968569245,0.2208419355019773,0.1466502548790449,0.0,1
0.0,0.6581479036999904,1.0,0.0,0.1772049268948863,0.0009523140557223927,0.3591619914685107,0.19158074278314452,0.0,0.005032612411524501,1
0.06,0.11802978305230014,0.48247934329829245,0.0,0.0,0.009981638751152263,0.2150428293628505,0.254919219460921,0.12162286707353431,0.04865989182649958,1
0.03,0.06119630058084154,0.6071383728501604,0.0,0.0,0.0,0.46009231013447965,0.037037037037037,0.27732659647356805,0.038141577654007955,1
0.01,0.14873649128785385,0.3665547753955843,0.0,0.0,0.0,0.47485295060087784,0.05464989812264451,0.08270623782479486,0.0,1
0.0,0.2064115622092058,0.228946153368202,0.0,0.0,0.17021360406607117,0.5160947546381731,0.19854972337722698,0.0,0.013072843579444358,1
0.0,0.0,0.6080084692304688,0.0,0.007729545836442774,0.0,0.33790477285898735,0.1550531377380311,0.0872257701981357,0.0,1
0.03,0.08426282037327554,1.0,0.0,0.0,0.0,0.3743637558916934,0.3553973159583226,0.0,0.05201953520280129,1
0.06,0.1224710778434972,0.39013204716776984,0.0,0.275,0.08112990662342696,0.31910217601542273,0.09833376423179024,0.0,0.0,1
0.03,0.4969107306698802,0.8670103672820549,0.0,0.03809206645278098,0.16603943960111417,0.22905792877758469,0.21696298913942214,0.4847750775346402,0.0,1
0.07,0.2373577124798874,0.2645099488396526,0.0,0.009431580120321796,0.0,0.19487959883093472,0.25670416003907487,0.09856281223809354,0.04748166142181359,1
0.31,0.07773211221055186,0.45007470431258806,0.0,0.01060192936589265,0.024652913591035053,0.2149741803537316,0.3341266802260085,0.344464898774301,0.08351056665586667,1
0.0,0.027734350055023158,1.0,0.0,0.017733045113079333,0.0,0.32869711274785574,0.18031503401800184,0.0,0.013854224024311778,1
0.03,0.07117067726627369,0.7969936812938572,0.0,0.136356452026602,0.06827580807017275,0.47693522484807127,0.15678063247556948,0.0,0.0,1
0.06,0.5956237013269801,1.0,0.0,0.0,0.2222222222222222,0.3889420688369577,0.23076027918574304,0.3263533660086579,0.06374295912757416,1
0.0,0.06161493543574476,0.47517949642637447,0.0,0.0,0.12008600942091964,0.4134555539010782,0.14029211524681634,0.1736006983504262,0.0,1
0.05,0.221780424322285,0.5639729566418465,0.0,0.0,0.2222222222222222,0.2139645206416596,0.4063820853347476,0.06452657789748112,0.04231226684281024,1
0.82,0.0,0.20660698687510753,0.0,0.0,0.0,0.40917382651367284,0.2333293394650755,0.024873141930250087,0.0,1
0.09,0.7120617352254544,0.44557624292854314,0.0,0.2219964609078584,0.0,0.5409836065573771,0.32838810524710815,0.28843783283157653,0.0,1
0.0,0.08209821430248516,0.5260297094174944,0.0,0.02369812656270535,0.035849725706557894,0.27225906514293813,0.16101989154649615,0.14438675837989265,0.0071704519373078646,1
0.0,0.029998498035774132,0.3016889343974888,0.0,0.0,0.010975636711409515,0.1587016760969277,0.09813510727315992,0.3760927889755417,0.0,1
0.01,0.08093474536717617,0.5207345802300367,0.0,0.10464773382054937,0.0,0.5123466255381892,0.11182725153780557,0.17752772813872267,0.0,1
0.03,0.47701225950435255,0.6388172053928848,0.0,0.009239103928928918,0.0,0.3095096324979001,0.2982495848314976,0.17728022994567036,0.0,1
0.01,0.2602767905910908,1.0,0.0,0.0,0.014474489086044841,0.5409836065573771,0.2482765673196315,0.0,0.0,1
0.04,0.0,0.6163425464288597,0.0,2.2718649422645565e-05,0.007389969846014233,0.28382620089920063,0.11011427590826511,0.0995966733055469,0.0,1
0.02,0.15035985354846387,0.3173711230210189,0.0,0.029070031777928166,0.007813253691434478,0.12115438174936272,0.15493528951362637,0.0,0.03870673344596333,1
0.0,0.02528661558281437,1.0,0.0,0.0,0.0,0.39014142405740615,0.3706672618716037,0.2399413646865643,0.0,1
0.0,0.1500361064135422,0.49150047125017293,0.0,0.007885282970933013,0.0,0.128707083099928,0.251010105988126,0.14300745749134477,0.007026430884931944,1
0.56,0.018280366424688242,0.8426927405417872,0.0,0.13541508654934514,0.0,0.3779939210228681,0.3237134486748237,0.11615905533192739,0.06139463831049219,1
0.0,0.1524897985049562,0.1127601046579606,0.0,0.0,0.020270584568877988,0.32293569477015804,0.06456858359210493,0.1612042698213016,0.031025291642038634,1
0.02,0.0,1.0,0.0,0.011493452549601886,0.20977950071941057,0.5086292663441958,0.33890385737419526,0.20923723802065922,0.0,1
0.0,0.08352532390272976,0.5234932553662265,0.0,0.010768905870955386,0.01213919870718129,0.14921488988592013,0.274881232987886,0.15300516346280205,0.05670230012267451,1
0.0,0.0,0.49980826651479476,0.0,0.018733039322504266,0.0,0.39419133882383794,0.3121519279444708,0.0,0.0,1
0.0,0.8783473542860454,0.38432687647052594,0.0,0.2024478492815641,0.01541877368074145,0.4396978391688854,0.2243990494442591,0.17356476414676084,0.022369507730541905,1
0.01,0.1014448637710946,0.4202579145214998,0.0,0.0,0.0024693223635957095,0.30183885321591086,0.19298042559298104,0.22982857742226537,0.09528445563733122,1
0.08,0.0,0.6317293019028041,0.0,0.015781029827831902,0.157453381885036,0.3826213983210006,0.15194042499190524,0.11308427847391131,0.03343068711204629,1
0.0,0.0,0.4279491779502494,0.0,0.0,0.2222222222222222,0.298417727176523,0.14981377625079534,0.31362146002267755,0.0,1
0.0,0.16751878623706962,0.5221749521544115,0.0,0.18402119580173498,0.04718407193987856,0.4585512570073851,0.23479647103499232,0.0,0.0,1
0.05,0.8859298115285708,0.11196196103647799,0.0,0.008622551225007878,0.0,0.37664080491005714,0.13584720068673983,0.0,0.0,1
0.0,0.1886129862113103,0.39973782746253644,0.0,0.07776818879151962,0.19398577024492114,0.38164925922939624,0.5185185185185185,0.1971691668034977,0.05462364505283984,1
0.02,0.14734308458717513,1.0,0.0,0.0,0.00349626393435654,0.3293214632641796,0.4042872824440003,0.0,0.0,1
0.02,0.03300163547319148,1.0,0.0,0.029176928391246693,0.0,0.3492392792622037,0.32377561878197897,0.17653614415794872,0.06323092140002437,1
0.0,0.031389289825633854,0.665043924124253,0.0,0.0,0.025122441136416353,0.3919987234405128,0.19640745974638346,0.0,0.0007855840326528724,1
0.02,0.13340555119979886,0.620656715803509,0.0,0.0,0.014494991261709026,0.2803092386320399,0.1609522632057895,0.4824087585087947,0.00855985124665481,1
0.64,0.10862712961419738,0.6346161787919153,0.0,0.0,0.20424057484790958,0.2922204528473461,0.21242881343320272,0.09835821768027903,0.0,1
0.05,0.049894940734065134,0.4306974384062284,0.0,0.018088006496736295,0.011198133989556153,0.4969651167464743,0.18733161650781482,0.0,0.0,1
0.02,0.0664368612367538,0.740747646900391,0.0,0.0,0.0,0.31278078373623863,0.17885842737996852,0.02030124239508274,0.006249663343654389,1
0.01,0.1696212350370629,0.7444160534111576,0.0,0.0,0.17696873357079834,0.4780032824737814,0.11653239358498207,0.13741176566376134,0.0,1
0.04,0.0,0.6710155082216935,0.0,0.023172295131803758,0.0614949072267418,0.4027055490865512,0.20548731912838905,0.04608482315028997,0.0,1
0.05,0.10390073035792938,1.0,0.0,0.0,0.0,0.5409836065573771,0.39377160267985806,0.0,0.0,1
0.0,0.1050307419586218,0.3309876568133824,0.0,0.0,0.016689812487661902,0.5256865067486487,0.32697947782587466,0.005762215634197487,0.061106698298650716,1
0.05,0.20536929915040314,0.49748596515385174,0.0,0.005769468637933652,0.0184789958998803,0.4489462345835442,0.1057924713924374,0.0,0.0,1
0.0,0.0744566868410162,0.357006598918721,0.0,0.0,0.17933826458663038,0.3215863647486603,0.1769532557690129,0.1365221768547139,0.024947197131158262,1
0.01,0.16993006321158538,0.6758818901668038,0.0,0.0,0.0,0.3823179791904075,0.20517245503356665,0.1481686405760421,0.0,1
0.02,0.23104340643245036,0.5985931603702611,0.0,0.0,0.03363672565382718,0.1378024520479639,0.433743213919489,0.25001961435880776,0.0,1
0.01,0.09398223037520409,0.3902546735926408,0.0,0.0,0.014640262785601222,0.21343956926763452,0.19676272820831864,0.15400391000885377,0.025830143795965252,1
0.0,0.09560127567518334,0.3619405768663195,0.0,0.14898503999582588,0.08758434748900146,0.32441709479967207,0.09053301810615366,0.40536110176503526,0.032451180135848606,1
0.05,0.031821539299575013,1.0,0.0,0.0,0.0,0.5409836065573771,0.25115898757829064,0.0,0.009754455739877928,1
0.03,0.0,0.7737518444767219,0.0,0.0,0.00122002425892892,0.524543816272771,0.24130074325848272,0.09834636715807285,0.2304492014400254,1
0.0,0.08031007440197019,0.7375600919633445,0.0,0.0,0.01866915767456026,0.3758211224720018,0.19726283627307267,0.02333040441209072,0.0,1
0.02,0.1267404914058206,1.0,0.0,0.0,0.032962207854839776,0.3913411591532372,0.30767605238157913,0.15237461571467442,0.026342315440684785,1
0.06,0.19010250489780486,0.7109898522738485,0.0,0.0,0.0,0.4087405153272571,0.3400190117039703,0.0,0.0563680464864031,1
0.06,0.13245831109964545,0.4604311515702555,0.0,0.009846383681156251,0.00014596028535398186,0.46224990100752933,0.06006008267866761,0.32162848150366535,0.0,1
0.06,0.13410467105159599,0.4381014939408918,0.0,0.0,0.026360349775793414,0.38839321222166867,0.3186652855941211,0.17563360040748147,0.0,1
0.07,0.031591744780425715,0.6457689447822546,0.0,0.0,0.0196722993909431,0.5046619997985043,0.3682581133627376,0.0,0.08656049762209635,1
0.05,0.08023746191413045,0.25283833116960563,0.0,0.0103813450860404,0.0,0.2913822704781583,0.3255781073742493,0.2391606766321519,0.07849700099107139,1
0.08,0.2646688768496168,0.6726741156384783,0.0,0.14035026946588977,0.0,0.4355329867741925,0.20126394113945725,0.12290421006786947,0.03628397911334464,1
0.0,0.0,0.7894462497043238,0.0,0.03376676691253748,0.0,0.0163934426229508,0.1759860733238106,0.0,0.073088466540754,1
0.09,0.18081664784385765,1.0,0.0,0.0,0.0,0.4347698677806059,0.42407650101193195,0.0,0.035136843732563275,1
0.0,0.05876989555982844,1.0,0.0,0.0,0.016119471105969466,0.19346574064444647,0.05027090620528987,0.04797502067548137,0.00822393450391064,1
0.0,0.1094562067078686,0.43689475638908615,0.0,0.03260480280523712,0.026013265079450204,0.25618985528359484,0.37639511896473254,0.012407077266441413,0.00027195558628961836,1
0.01,0.07187242715426716,0.3220892515293739,1.0,0.25686973580753186,0.016582528899425297,0.15879675890519176,0.18303196539066247,0.0,0.13704298118569824,1
0.05,0.10617972967974565,0.1677810060258976,0.0,0.008315602242728891,0.0,0.4665296277179196,0.32990553575751536,0.0,0.0069724903157474,1
0.02,0.09625276304463734,0.2839189183228101,0.0,0.2040341921834819,0.0,0.28790566997039846,0.26482467521855646,0.08923593564364637,0.07421663906933197,1
0.05,0.02272639634871237,0.4153839368424233,0.0,0.011962409126820457,0.0,0.351700365240923,0.4038649469470101,0.1393054258112832,0.0,1
0.04,0.02656232193561111,0.4257987784641135,0.0,0.07924013305715372,0.0,0.474024417066408,0.3730252601160527,0.0,0.008614119369997755,1
0.06,0.10718542135566142,0.5337433155829796,0.0,0.0,0.0012698018437987458,0.3289486029136478,0.2799585658772139,0.10583031996106643,0.026437058218888143,1
0.09,0.15214015672407452,0.5844355718544665,0.0,0.012181415593320793,0.0,0.27231838268393066,0.10581524504492544,0.3153870133506585,0.0,1
0.05,0.09182302760061979,0.3056228202533655,0.0,0.0,0.0,0.37225205396486144,0.2297078725744863,0.112001648980077,0.0,1
0.0,0.0,0.5956548205947229,0.0,0.0,0.02427555093799308,0.38179135794751307,0.2910517150741996,0.1418685832740252,0.0,1
0.0,0.344130571149183,0.3419069607572146,0.0,0.0,0.0,0.3597005154733931,0.05711302938833876,0.4026144179745055,0.22107486506218266,1
0.08,0.11014902016705427,0.6901496043800515,0.0,0.03893103014237871,0.0,0.5255548419410405,0.316927169010041,0.19281468053227127,0.061871799663783866,1
0.04,0.07029706750288042,0.47966709684989406,0.0,0.02446793857119342,0.0,0.18135858354116843,0.06722667096868065,0.4146387371771559,0.11099816603605225,1
0.02,0.07222727206494454,0.6443492608225582,0.0,0.0,0.008331922428489666,0.2825082739093309,0.1337254364444046,0.0,0.0,1
0.05,0.8825517824589649,0.43948726943391975,0.0,0.0,0.11403959263926769,0.5409836065573771,0.5185185185185185,0.06056387316726883,0.0,1
0.0,0.15468853011855613,0.2628738056715702,0.0,0.13504107806281895,0.0,0.11234637586574882,0.12512977303246753,0.06253960632380207,0.0,1
0.0,0.16255053753593376,0.5635976746649003,0.0,0.0,0.0,0.41857889519862745,0.28853665305804066,0.3117181707070295,0.04988513077714494,1
0.01,0.1924092922069295,0.21334194891566902,0.0,0.006012691552758569,0.0,0.43246316315737404,0.09757829508797466,0.12654285877669252,0.0,1
0.04,0.0,1.0,0.0,0.0029755894722276106,0.012764893368186024,0.4918206163901144,0.20786045544245318,0.0,0.06347091182633538,1
0.02,0.005382186685302055,0.4548422815635137,0.0,0.0,0.0,0.25712960050194816,0.037037037037037,0.17621052104191684,0.0,1
