Organizations Count,Followers,Repositories Count,Projects Count,Stars,Forks,Languages Count,Repositories for 3 Languages,Registered Days,Contributions,Level
0.0,1.0,1.0,0.0,0.09636214602696173,0.04727424886324168,0.1475409836065573,0.44094546020717273,0.5662327886421782,0.1523033096674515,3
0.57,1.0,1.0,0.0,0.09227576199976667,0.0,0.1475409836065573,0.9037569156130035,0.27024822549783445,0.0029387815286021565,3
0.11,1.0,1.0,0.0,0.24420544953995613,0.0,0.1475409836065573,0.5519409035837128,0.40044576311486696,0.0,3
0.52,1.0,0.9942024964557304,0.0,0.0,0.0,0.1475409836065573,1.0,0.4825072043708311,0.09495493139344388,3
0.0,1.0,0.9190561393128898,0.0,0.0,0.1399829952956146,0.2588970013341908,1.0,0.7745906541961634,0.010820445426080655,3
0.06,0.35566444248747286,1.0,0.0,0.1730024719380694,0.29681295600751995,0.3441515675650581,0.7174194483598773,0.19368240509037038,0.0,3
0.0,0.9853747096755704,0.478971358048464,0.0,0.0,0.0,0.1475409836065573,0.8038037411025523,0.4341240738735719,0.0,3
0.0,1.0,1.0,0.0,0.0,0.3947078532954732,0.31850915908071575,0.789286630229303,0.5075629883814503,0.10563098294134374,3
0.02,1.0,1.0,0.0,0.0,0.0,0.1475409836065573,0.5346933052885793,0.1683231127088179,0.07674504067890332,3
0.12,0.0,0.9105375026324245,0.0,0.09032840998808582,0.40611122491727497,0.312163881375353,0.8557281795696758,0.4251723923327508,0.0,3
0.75,0.22628108806071304,0.265950546401442,0.0,0.05344486276095472,0.04360042697430381,0.1475409836065573,0.6310428697015108,0.8481005598335462,0.0,3
0.59,1.0,0.8953901910745306,0.0,0.0,0.2709200590293592,0.4036874082331388,0.8630097617404932,0.4599356316205108,0.08744291155956067,3
0.1,0.5679150326269101,0.9857001610071725,0.0,0.21617177716760694,0.5006328978769259,0.1475409836065573,0.6766558523209785,0.1683231127088179,0.0,3
0.0,0.5044449835544023,0.4287650122219591,0.0,0.019240049407010504,0.5110136304732136,0.48369425019562273,0.7893072695763386,0.4180035033231131,0.06850480439419057,3
0.75,0.12878519636932906,1.0,0.0,0.03352375824832117,0.14528675303493194,0.1475409836065573,0.46825237525697166,0.2690809824180356,0.0,3
0.0,1.0,0.31147235467807893,0.0,0.18065417459688357,0.03757745912627219,0.42695381566054574,1.0,0.49744771543491717,0.01772978609683702,3
0.16,0.5591217703154651,0.9201559015705211,0.0,0.030076284208227985,0.0,0.1475409836065573,0.8321625633210581,0.1683231127088179,0.05311468388374069,3
0.04,1.0,0.5845122756315253,0.0,0.009309242029991283,0.0,0.6916805879173796,0.512990563388023,0.1683231127088179,0.048846067244020186,3
0.44,1.0,0.8509601992752556,0.0,0.05373960513077059,0.0,0.23070900300961192,0.7808297861356212,0.769900805934843,0.26835216571866094,3
0.01,0.48242302051282804,1.0,0.0,0.0,0.0515697079951743,0.27975935718724987,0.49943401725610526,0.6282775420358739,0.0,3
0.41,0.028318074348457983,0.7166040995973484,0.0,0.01805378547294527,0.14705208398870517,0.4948203783631975,0.7655399319483606,0.52810371651985,0.021916438864448134,3
0.19,1.0,0.7613112754095095,0.0,0.1173167916591476,0.0643444950098889,0.1475409836065573,0.8931696236961499,0.37577567344549967,0.10600276900457403,3
0.0,1.0,1.0,0.0,0.0,0.056568587929586626,0.29627388347285877,1.0,0.5070549209478789,0.0,3
0.44,1.0,0.8644314095402693,0.0,0.030381549409043182,0.0417316940890162,0.1475409836065573,0.356283885500398,0.1683231127088179,0.0,3
0.02,0.8603261669543404,0.4254371903578317,0.0,0.0,0.15990510562204296,0.3134309067731467,0.8049010663866107,0.2993032712632594,0.16741509155263246,3
0.62,0.556528353511559,0.9224919245784122,0.0,0.10416950809023956,0.4625032547108878,0.1686332657206437,0.6566997857580898,0.5470659907605709,0.08253087629008772,3
0.43,0.8022929375453831,1.0,0.0,0.025648608138354026,0.0,0.2917250108955945,0.3811282042799399,0.2605667261908401,0.009915090567694011,3
0.15,0.9185787153426871,1.0,0.0,0.0,0.0,0.5806905444415035,0.4404187974661503,1.0,0.27960577224903493,3
0.4,0.4643736789896773,0.8093815876798357,0.0,0.22550470989319948,0.016207516329546506,0.5027804260153144,0.5241030596218896,0.26568033668787516,0.07600649231844192,3
0.01,0.9994485148694615,1.0,0.0,0.2982104225106206,0.056378139397459504,0.21308373104631953,0.8501403073972587,1.0,0.011438678940987435,3
0.0,1.0,1.0,0.0,0.3247938000380861,0.8888888888888888,0.1475409836065573,0.7224151458340148,0.46523985304173987,0.030152939612855187,3
0.2,1.0,1.0,0.0,0.0,0.21476355767206007,0.19029003132256267,0.8682876843157616,0.9864854351314708,0.0,3
0.06,1.0,1.0,0.0,0.08042242759969179,0.08892496702417432,0.1475409836065573,0.9406368360117957,0.4320434081471406,0.0,3
0.0,0.3904120469683148,1.0,0.0,0.0,0.21464597893781343,0.344706905532563,0.9487920991987934,0.7778709433336769,0.031936661941822035,3
0.75,0.43809653897156,1.0,0.0,0.0,0.0,0.2726443987731435,0.7640783632624515,0.1683231127088179,0.0,3
0.11,1.0,1.0,0.0,0.17981402352175035,0.0,0.337352430008379,0.9100764577719981,0.326333518684212,0.16305257083124602,3
0.06,0.542154491505495,0.9364885728405952,0.0,0.20329638783674664,0.2270959575254835,0.2510277241227695,0.3365742460666986,0.3292284107849127,0.04351538576470488,3
0.72,0.38617657358845575,0.8209368625621241,0.0,0.0,0.07549332540058146,0.5194386295058553,0.7754121629054178,0.25537470487960723,0.038037177826350715,3
0.06,0.9007668694255491,0.9155245679245334,0.0,0.0,0.3592882039137611,0.243894884641341,0.7570486632721232,0.19725522886951108,0.057388425807397975,3
0.0,0.8625137910397591,0.795694278321187,0.0,0.195564278634632,0.0,0.4592255228549973,0.7361299149266706,0.1683231127088179,0.0,3
0.34,0.6171060086975808,0.8134144071851634,0.0,0.15974577980333685,0.0,0.1475409836065573,0.8256733626489314,0.1683231127088179,0.0,3
0.0,0.16565741321309269,1.0,0.0,0.0,0.03186763096982481,0.6245265692338233,0.9474939253435827,0.3445069117540823,0.051896678420401555,3
0.04,0.34791544727359913,0.25576710079478293,0.0,0.21349649076201627,0.0,0.1475409836065573,0.46856076214236575,0.20241969135188315,0.0,3
0.0,0.48719074979666477,1.0,0.0,0.0,0.0,0.1475409836065573,0.3625407523288113,0.17166589972753227,0.04832416928283352,3
0.01,0.3739267828316134,0.9000539740427379,0.0,0.19666680454736452,0.0,0.6880364149958553,0.7424142880490499,0.6353842168600956,0.0,3
0.62,0.3839721587181284,0.9660615035853429,0.0,0.12378656468836743,0.1566646857216102,0.1475409836065573,0.1851851851851851,0.27943320053925585,0.10808930561105554,3
0.48,1.0,1.0,0.0,0.35,0.20857558112609376,0.1475409836065573,0.4731833084367655,0.7969076050839601,0.04809269343568549,3
0.41,0.5806782048270506,0.9167046629376792,0.0,0.002790570539237744,0.024909757362251095,0.32048237662112194,0.7500875557386095,0.1683231127088179,0.029321253273561068,3
0.15,0.4324561462130933,0.8666972678824275,0.0,0.29750746131422323,0.0,0.1475409836065573,0.6797752046791976,0.4275726732573117,0.0,3
0.0,1.0,0.860433074941753,0.0,0.13082896450177006,0.0,0.4046250012347947,0.5593578737100844,0.4371527012666712,0.0,3
0.04,1.0,0.9723843020221052,0.0,0.35,0.3484380836498938,0.1475409836065573,0.7324729255477551,0.6851187705370708,0.011910096607493766,3
0.12,0.5617795090696209,1.0,0.0,0.02036691379658595,0.6089632670722833,0.2400435398371769,0.3829460584105092,0.1683231127088179,0.04501398680186846,3
0.5,0.18398143463736025,0.8989659120366962,0.0,0.14155140548588718,0.3485889733842584,0.1475409836065573,1.0,0.1683231127088179,0.11188764035622807,3
0.0,1.0,1.0,0.0,0.35,0.46678636469169543,0.1475409836065573,0.36683390337260524,0.4280374376530389,0.0,3
0.0,0.7370922264519382,1.0,0.0,0.0,0.026337005964555182,0.38197464193042263,0.6797625489601821,0.8525848156122064,0.11087885794584514,3
0.07,0.0,1.0,0.0,0.0,0.0,0.45910682166624955,0.7585974357663405,0.6796769811814369,0.09278354026977592,3
0.45,0.40607613577527335,1.0,0.0,0.06598620536946984,0.0,0.5593972916878673,0.8441371582136541,0.7141983374555676,0.06297823236837216,3
0.02,0.38891943188028655,0.8806050658475507,0.0,0.10527703957690746,0.3766503567858531,0.261919727958842,0.6831886934035036,0.1683231127088179,0.0,3
0.09,0.586668857134069,0.9802839651596781,0.0,0.0,0.0,0.1475409836065573,0.7753138436278728,0.1683231127088179,0.08303450157657222,3
0.52,0.41669433932992317,0.40978475299140926,0.0,0.18704406545229013,0.0,0.1475409836065573,0.876404723637416,0.7957484797079719,0.001991870069701779,3
0.14,0.0,1.0,0.0,0.23762755248905879,0.3892888631873036,0.1475409836065573,1.0,0.27362961107086414,0.0,3
0.04,1.0,0.8334265716170555,0.0,0.1371678827767036,0.24933461080120817,0.1475409836065573,0.9476105222518358,0.1683231127088179,0.0,3
0.0,1.0,0.8709176565780113,0.0,0.006345160941671327,0.0038285180737845925,0.41668016356065124,0.5191837545257122,0.1683231127088179,0.11247214415536337,3
0.05,1.0,0.8630126043925512,0.0,0.1285274786306144,0.0,0.32246390827407134,0.6043363504331858,0.3275691934900846,0.0,3
0.26,1.0,0.8785879363343306,0.0,0.12948388830108268,0.0,0.46886544783586315,0.6525401743701156,0.3377380394038848,0.0,3
0.13,0.5380459563416464,0.7865565037824959,0.0,0.13369945973258177,0.6210874285753218,0.1475409836065573,0.6034200109158407,0.1683231127088179,0.01821945745643547,3
0.02,0.793379983983427,0.9639251499409002,0.0,0.2821786413943528,0.0,0.6002669812275679,0.23587534679043864,0.3633900222247981,0.0,3
0.16,0.6293661864847945,0.9009137771936826,0.0,0.0,0.33410308101184005,0.49415271673242767,0.7267358288426042,0.1683231127088179,0.0,3
0.0,0.7650885025074435,0.5847136463352129,0.0,0.15696798117670954,0.0,0.1475409836065573,1.0,0.1828226753656168,0.10406465381564503,3
0.1,1.0,0.8237984361187958,0.0,0.04004237818815738,0.24421148507442064,0.18177285954675831,0.8951203243701387,0.24556720019562644,0.061356165308514225,3
0.25,0.44487819933998995,0.25038776853204386,0.0,0.2182185934523375,0.0,0.1475409836065573,0.8325635673509622,0.7993691307229405,0.0,3
0.04,1.0,0.6275649758631896,0.0,0.0,0.0,0.1475409836065573,0.6634842779836372,0.606610508346288,0.0,3
0.26,0.08613088555775197,0.9199643387281425,0.0,0.0,0.0,0.17346787164667118,0.6499212363296055,0.1683231127088179,0.0,3
0.0,0.4166376047348145,1.0,0.0,0.004246929060771995,0.23192925882657006,0.29547860257204994,0.9265521502639374,0.1980352264544637,0.02060266101236523,3
0.11,0.44796920548105107,0.9496410841262979,0.0,0.13345991872942586,0.6278276797752513,0.1475409836065573,0.8984251099663076,0.20220441708553794,0.06889371892285663,3
0.0,1.0,0.7231722742789517,0.0,0.1813917780097245,0.208616902393439,0.5484217650360761,0.979089787838821,0.1683231127088179,0.0007776605550829097,3
0.54,1.0,1.0,0.0,0.0,0.0,0.1475409836065573,0.9251241076815464,0.9392409160039135,0.03978662100609541,3
